mz,time,DW_140904_013.cdf,DW_140904_019.cdf,DW_140904_025.cdf,DW_140904_031.cdf,DW_140904_037.cdf,DW_140904_043.cdf,DW_140904_049.cdf,DW_140904_055.cdf,DW_140904_061.cdf,DW_140904_067.cdf,DW_140904_073.cdf,DW_140904_079.cdf,DW_140904_085.cdf,DW_140904_091.cdf,DW_140904_097.cdf,DW_140904_103.cdf,DW_140904_109.cdf,DW_140904_115.cdf,DW_140904_121.cdf,DW_140904_127.cdf,DW_140904_133.cdf,DW_140904_139.cdf,DW_140904_145.cdf,DW_140904_151.cdf,DW_140904_157.cdf,DW_140904_163.cdf,DW_140904_169.cdf,DW_140904_175.cdf,DW_140904_181.cdf,DW_140904_187.cdf,DW_140904_193.cdf,DW_140904_199.cdf,DW_140904_205.cdf,DW_140904_211.cdf
,,control,control,control,PD,PD,control,PD,PD,PD,control,PD,control,PD,PD,control,control,PD,PD,control,PD,PD,PD,control,PD,PD,PD,control,control,PD,control,PD,PD,PD,PD
119.0992226,94.61549419,307837.5,307837.5,1186122,307837.5,307837.5,307837.5,307837.5,307837.5,615675,1755723,866621,1323893,1042137,1164388,1511637,307837.5,1420831.5,307837.5,307837.5,307837.5,307837.5,307837.5,307837.5,1514542,1676167,1968785,1667327.5,307837.5,1243901.333,1144854,307837.5,307837.5,1182042.333,1844683
119.1200349,531.6931492,938949.5,938949.5,938949.5,938949.5,938949.5,938949.5,938949.5,3201718,938949.5,3190571.5,938949.5,3320215,938949.5,938949.5,938949.5,938949.5,938949.5,938949.5,938949.5,938949.5,4037994,2665692,3828498,938949.5,938949.5,938949.5,938949.5,3205800,2428152,938949.5,938949.5,938949.5,938949.5,1877899
119.1200513,231.4627734,292824,292824,292824,292824,292824,1017183,4179251,292824,2166029,2138552,996199,5526889,292824,3338872,1213709,292824,5671432.667,821345,292824,585648,292824,5741509,5544672,292824,292824,292824,1839643,292824,4724716,4363362.5,5539652,4755844,6874274,292824
119.1262423,152.5960505,12186070,14642748,19746639,2422754,2422754,22631013,12832799,23042550,2422754,2422754,32979594,2422754,2422754,2422754,2422754,2422754,2422754,2422754,2422754,2422754,2422754,7056270,14930230,2422754,2422754,4845508,17254590,11362372,13644972,60736681.5,40307005.5,67888963,2422754,9134269
119.5232045,136.5085426,11733247.33,13415745,9470072.667,12494761.67,12932397.33,12083368,3962001,8764335,13514542,13805805.5,10631419.67,11057686.33,14353401.33,12259465.67,10873864,10352154.67,9948193.667,12543168.67,12013940,14231301,14832135.67,6758510,6165958,1981000.5,1981000.5,1981000.5,12551568.33,13629220.33,7160928,7092760.333,7500467,5138319.333,6918468,4813964
119.5232323,31.23993388,2349110.5,2349110.5,2349110.5,2349110.5,2349110.5,2349110.5,2349110.5,5851954,2349110.5,2349110.5,2349110.5,2349110.5,5428810,4698221,2349110.5,2349110.5,2349110.5,4954810,2349110.5,2349110.5,2349110.5,2349110.5,2349110.5,34735772,15288517,45997756,2349110.5,69022358.33,17516268,23366086.5,15921891,17894772,14912381,15633754
119.5232494,482.8584175,64631087,62596737,62557168,57162268.5,56830898,54488845.67,42600068.33,56275418,55712929.67,48252308.33,52784026.33,53583318.5,52647876.33,51663124.67,49374601.67,42998455.5,48784918.33,49867824,50002417.33,49543206.67,45989483.5,44043348,42876229.33,14935138,7467569,18883877,49575079.5,46234476.67,44018053.5,44110565.33,44330735,42784401.33,43425490,41131016
119.5232736,137.4916347,9181901.333,11038309.67,12586465.33,12494761.67,12932397.33,12083368,3962001,6345705,13304216,11092454.33,12869083,11057378,12000330,13629811.67,13810774.67,10390907.67,10005027,10394740.33,12013940,7580653,14451335.33,6758510,6165958,1981000.5,1981000.5,1981000.5,12551568.33,13629220.33,7160928,7092760.333,7500467,5567752.333,6918468,4813964
119.5232986,195.2102199,41604062,2905741,20046755,10533157,2905741,2905741,11700318,19459342.5,2905741,2905741,15085126,14065021,2905741,2905741,5811482,11778345,11620491,2905741,2905741,2905741,12118287.5,38888781.67,41032587.5,19396660,2905741,35253794.5,52705994,33769379.5,41646174.33,39470626,7461019,34151786.33,43543778,37528949
119.5470451,375.7207599,4335157.333,3518607.5,4657522,785211,4387284,3904946,4228329,1920385,392605.5,392605.5,2664999,2517520.667,5781441,392605.5,3143326,392605.5,3766867.5,5805292,4862582,6124761,392605.5,392605.5,392605.5,4555473,4598167,392605.5,392605.5,4059046.667,3771840,4716205,3804130,392605.5,392605.5,392605.5
119.5471014,128.556363,7457291,5053904.667,3418516,4230328,3336643.333,3836402,6957674.667,3522532.5,3285369.667,2324107.5,1781956,3193716.667,2551885,3143992.5,2842501,2803213.5,2703884.5,2027378.667,2560766.667,1875399.333,2690512,6871759,6026978,162479,5040734,81239.5,8578169.333,4752950,3571579,2133865.333,4032978.333,3543329.333,3413040.5,3181215
119.5471087,495.9081001,4155482,3410370,316379,3713294,316379,2894990,2041260,1732492,2668552,316379,632758,1831019.333,1344215,1526359,2443701,316379,2577438,316379,1203980,316379,316379,1103419,1349993,2138318.5,3372179,316379,3877380,316379,1274353,2053925,2998240,2053248.5,1229247,1883972
119.5558768,114.7904105,64885.5,1223748,64885.5,64885.5,644940,1392337,1546010,64885.5,64885.5,3046000,903300,2946496,129771,64885.5,64885.5,64885.5,1802236,64885.5,64885.5,3254612,64885.5,5441993.333,2572965.5,64885.5,3522141,1900441,1621912.667,3624052,326386,408130.6667,64885.5,4969453,64885.5,2522168
120.0034702,80.51651185,1471695,5097271,2034327.5,3421122,974505.5,4512982,4159150.333,1112419,2111734,2255981.5,3152949.5,2274926,3647741.667,2393890.5,1480680.333,2800615.667,523430,2052214,900539.3333,3605985.667,2245921.667,261715,3095597.333,261715,7965400.333,5188103,2777702.333,4489587,4484610,3267358.333,4565969.667,5548858.333,2713572.333,2205691.5
120.0446961,203.2066714,1875829.75,1875829.75,1875829.75,4182003,4526515,1875829.75,3751659.5,1875829.75,1875829.75,1875829.75,1875829.75,1875829.75,1875829.75,1875829.75,1875829.75,1875829.75,5126236,1875829.75,1875829.75,1875829.75,4017323,5857954,6502700,36462230,1875829.75,1875829.75,7732630,6477857,1875829.75,1875829.75,1875829.75,1875829.75,1875829.75,7314508
120.0447155,128.525565,4708174.333,1666325.167,10909658.5,7084208,8909536.333,10623375,15502698,10865219.67,8367569.333,8154314,7387272.333,9972943.5,1666325.167,7624567.5,1666325.167,1666325.167,1666325.167,1666325.167,1666325.167,1666325.167,1666325.167,14819219,8429136.333,23572417.5,38062709.67,8386694.5,17058043.67,7652301,7094530,3838071,10101616.67,10083586.5,8791634,3332650.333
120.0558732,419.7802331,7033103,29004014.5,19319207,47448157,7033103,57738803,7033103,7033103,7033103,7033103,7033103,7033103,7033103,7033103,7033103,7033103,7033103,7033103,7033103,7033103,7033103,7033103,27403069,7033103,14066206,7033103,49781271.5,57432436,7033103,64092716,35579467,7033103,48741498,7033103
120.0559461,200.766729,46465331.5,46465331.5,46465331.5,46465331.5,139326160,111386548,92930663,46465331.5,46465331.5,46465331.5,169536041.5,46465331.5,46465331.5,140902703,131633314,46465331.5,46465331.5,144942238,174862134.5,46465331.5,200160779,46465331.5,46465331.5,46465331.5,46465331.5,46465331.5,113998737,46465331.5,105011698,159446742,134724037,143949985,154598667.7,127741829
120.0559656,291.7827497,6241459.5,6241459.5,6241459.5,6241459.5,32187818.5,6241459.5,6241459.5,6241459.5,6241459.5,6241459.5,19499349,6241459.5,6241459.5,12482919,6241459.5,6241459.5,6241459.5,6241459.5,16137856,6241459.5,29158015,6241459.5,6241459.5,6241459.5,6241459.5,6241459.5,32261088,6241459.5,44140688,16459171,6241459.5,30588980.5,24258008,48749857
120.0658781,79.65195241,175273822.7,159692275.7,164525646.7,232841847.7,240109251.3,129983356,335465816.3,140135905.7,162469469.3,170519242.3,272989936.3,184460370.3,225873079,250574800.3,295070731.3,150019657.3,130000303.7,302406938,140860218,134637585.3,201492935.7,262730440.3,344696922,317536982,455379107,291095228.5,227187755,270039302.3,269499580,223609473,186172707.7,233726927,157362749,259277031.7
120.0717559,73.88938559,5340350,4976173,7252242,7630655.5,7777301.5,6764745.667,6959846.333,6831392.333,7182634.5,9221539,8741412.667,7511364.5,10162817.33,13246080.67,8999512,7129345,8529233.333,9202765.333,10445190.67,6129591,8905440,10169960.67,7524431,8319924,6384893.5,11664804.5,6652645.333,7778035.5,7670874.667,7884802.333,5795192.5,6085333,7662100.667,9208250.667
120.0810976,105.1604233,87443173.33,64850728.5,97280116,90795242.67,118315460,76725717.67,147121243.5,90951988,89220556,128310419.3,119286833.5,106163603.5,137980847,177793434,118110256.7,81344842,111998536.7,124781498,136833777.7,72235738.67,114705329.7,164328300,126233257,32425364.25,129431591,77971325,106066305.3,94586053,102596369,133454565,92170174.33,90106863.33,115539684,129692870.3
120.08114,74.53079177,708111273.7,569201018.7,723521894.7,841933688,885001451.3,763948817.7,825233382.3,773487598.3,784729112.3,984807490,903387776.7,851522757.3,1070392671,1324359527,967262820,775069235.7,969930358.3,951956149.7,1052866143,683248508,999517455.3,1250555139,913344688.3,846337043.3,909102552.7,1158245900,811917606.3,783302593.3,798291867.3,788172687.7,634277101.3,715601237.3,870778654.7,999327614.7
120.0908343,75.90128803,23004039,16548767.67,20237759.67,16996496.33,18621629,21363585.33,24994083.67,19998296,19446327.67,31205896,23381096,25107822.5,23458809.67,27384658.67,28168867,15367071.67,24577743.33,16257984.67,19988929,13799487.33,20771934.67,21626098,26911338.67,30978512,38198344,28931417,30331401.33,20807388,23809699,19949131.33,12146402.67,20978069.67,23416993.67,22900717
120.5234455,217.8978186,3377481,2320301,1035574,4754670,3473911,2980649,4629080,2388868,3405349.667,3209098,4569634,3475015,2910217.5,4530711,3004208,1035574,5359591,4198283,4664532,7192822,4505000,4472401,3439609,1035574,3589475,1035574,1035574,2354066.667,2400339.333,1035574,2071148,4458772,2420785,2457200
120.5423506,123.1563534,27957377.67,15298529.33,20174760,14882658.67,17629690,16170382.33,67923083.67,14928681,16089013.67,11611567,10373350.33,16444950.67,7698005.667,9466680.333,10561913,8226384.667,7202876.333,8606079.667,8331522.333,9409802.667,7891827.333,54429664.33,37232578,72329269.5,93916500.67,37805904,61759436.67,24754739,23454030.67,23472548.33,15199379.33,14487685.33,13559345.33,16581303
120.5423517,521.1929383,1624284,3248568,6056191,1624284,6876923,6535439,7012285,5795827,3894663,4331616,1624284,6178177.667,1624284,4975279.333,5355318,5426393,6112545,5936849,5448646,5121534.5,1624284,1624284,1624284,8598785,1624284,1624284,5747679,1624284,1624284,1624284,1624284,1624284,1624284,1624284
120.5423847,374.7074077,6388223,7381051,6218637.667,7116571.5,3761566.5,6612980,1163777.5,1163777.5,1163777.5,1163777.5,1163777.5,3454370,3741951,1163777.5,1163777.5,2327555,3660319.333,1163777.5,6577698,6090323,4218756,1163777.5,1163777.5,6913190,1163777.5,6570504,1163777.5,3504740,1163777.5,5548066,1163777.5,1163777.5,1163777.5,1163777.5
121.0195119,133.5243197,3310622,3202407.667,2524230.667,2245970,3614083.667,2668793.333,5072185.333,3012599.333,2200444.667,2767902,3077688.333,2877065,2355978.333,1779348,3024809,2611539,2350077.333,2463216.667,2719197.667,2282017.667,1525852.667,4088977,1669676,762926.3335,6320452.5,762926.3335,12125145.5,4121198.667,3935392.667,3341207.333,3342212,4265816.667,3001649.333,3521243.333
121.0235381,261.0508839,2321839,4164113,516238.25,516238.25,516238.25,6360405,516238.25,1032476.5,4482324.5,516238.25,7956431,1915237,5227786.5,516238.25,2597707.333,5917210,516238.25,2508989,2708347,7036841,3982404,7435903,3830913.5,5697635.5,6591979,7474221,516238.25,4892696,8978056,516238.25,2029889,1775942,2060912,516238.25
121.0399677,277.2623388,2084951.5,2084951.5,6379443,2084951.5,2084951.5,2084951.5,2084951.5,4881213,4804893,8685803,7858487,2084951.5,5901397,7605755,2084951.5,4770177,6569574,5024450,2084951.5,4314643,2084951.5,2084951.5,11582743,6587540,2084951.5,2084951.5,2084951.5,10184481,5103922,2084951.5,7752834,5664626,4169903,8988958
121.0400106,464.2604088,32525201,3759938.5,28447298,28338064,3759938.5,23323236,3759938.5,28805270.33,25409753.33,30597586,27571649,26565221.5,28278301.67,27482894.5,24640378.67,26933391,24045139,26565008,25536802.5,24192408.5,21558654.5,27540951.5,24458916,7519877,14689196,13878927,3759938.5,22101889.5,23968834.5,22998153.5,29196829.5,25414882.67,19087599.5,23191031
121.0400134,217.5796568,692186,7616240.667,7718789,7967382.667,4885821,7861648,692186,7500253,5362682,7147763,7978430,6092288.667,6404108,8042013,7231455.667,692186,692186,6285537.5,8118471,4985297,1384372,692186,9376617,24556808,692186,103931745,5034409,692186,692186,4633218,8747807,4664195,5016459.5,3600329
121.0400369,121.8177035,21365559,11382837.33,19329046.33,14479957,14893021.33,12557192,71707294.67,14231312.33,14096405,13670884,9135672.333,16215022,7673804,10359534,9979919.667,7032755.333,6577705.667,7989257,6758081,9539456.667,7057592,53432764.33,29851401,19312739,63381763,28099891.5,46012873.33,15497938.67,17024132.33,18619031.67,11878921.67,11205931.67,12174977,12246056.67
121.0593262,195.0327639,2845253,909646.5,3702111,7944772.5,909646.5,909646.5,5586758,2906751.5,4733708,6104751,909646.5,4914724,3911263,909646.5,909646.5,5652760,909646.5,909646.5,909646.5,5544324,909646.5,3974585,909646.5,909646.5,1819293,909646.5,2218814,6617833,6999517,7209994,909646.5,6447309,3741268,909646.5
121.0650781,494.0646988,5801700.667,5706896.5,3698716.333,6065650,4971377,4654316.5,6554540.333,4510824.333,4499595.333,5410359,3414734.333,3946882.5,3820705.667,3928810,4284286.5,4219557.667,5240275.667,3532631,5335731.5,4775478,3272340.333,4675127,3518074,3969058.5,5354541,5682890,5177051.667,5633189,5620693,5312667,4883636,4045390.333,5017081,3902753.5
121.065091,79.27541256,1697904,9935969,1697904,11282513.67,7895735.667,7726326.5,6779164.333,11096483.33,6227393.5,10673313,10218618,9470949.5,8340012,9446662,9162317.667,8141117,9159656.333,10277959,7541057.333,10925583.67,9448956.333,10948029,7943184,1697904,11624157.5,8600211,8726307,7311104.333,9709690.5,3395808,9813826,7798601.667,10863947,10194332.67
121.0723285,350.8568066,76362770,7708632.5,7708632.5,7708632.5,7708632.5,7708632.5,59806200,7708632.5,7708632.5,7708632.5,7708632.5,7708632.5,7708632.5,7708632.5,7708632.5,66072569,7708632.5,7708632.5,76581272,49311914,67518447,7708632.5,7708632.5,7708632.5,45442091,7708632.5,7708632.5,7708632.5,7708632.5,7708632.5,7708632.5,15417265,7708632.5,7708632.5
121.0723288,229.6014725,12901352.5,69693470,12901352.5,12901352.5,209498914,126448296,12901352.5,25802705,12901352.5,62709405,12901352.5,12901352.5,12901352.5,12901352.5,80963749.5,51253324,71084687,30370527,89887308,46906075,12901352.5,12901352.5,12901352.5,12901352.5,12901352.5,133136610,12901352.5,139331543,132466095,12901352.5,61750880.5,12901352.5,12901352.5,46984831
121.0723318,341.748725,63841582,95161748,128870463.5,16623814,16623814,103754280,79905311,118390666,16623814,106590982,61009853,16623814,110571824,50551377,16623814,72708423.5,76522028,16623814,75841164,16623814,108268599,99387920.5,16623814,16623814,16623814,16623814,16623814,62452302,16623814,16623814,83373127,33247628,87652274,52212795
121.0781703,76.18039439,480400.1667,480400.1667,2045865.333,1298285.5,3075319.333,3097307.5,3166615,3106254,2110411,2352621,2905653.333,2188856.333,2188286.333,2365310.333,3270789.5,2439193.5,3112318,3027594,960800.3333,2256715.5,3290742,3446320.5,3320337,3786047,3550020,3511544.5,2846934,2024106.333,3294703,1619861,2014009.667,2574805,3513928,3558792
121.0843436,98.0631656,11857282,5451207,9063147,8112308.667,8618287.333,7296966,10636777,8414241.667,7890152.5,9521106.333,8951900.667,8461369,10611128.33,14627409.33,9876558.667,10132948,9279882.667,9292125,10656877,6532734,9249933.667,2725603.5,9617300,2725603.5,2725603.5,2725603.5,2725603.5,9124652.667,8132853.5,8409967.5,6286066.333,8696920.667,8541118,9148149
121.086191,72.76175878,61563110.5,30781555.25,30781555.25,30781555.25,30781555.25,30781555.25,76828748,30781555.25,30781555.25,30781555.25,30781555.25,30781555.25,30781555.25,30781555.25,30781555.25,30781555.25,30781555.25,30781555.25,30781555.25,30781555.25,88955194,110430463,82196438.5,30781555.25,88432206,30781555.25,70876528.33,70773352.5,30781555.25,30781555.25,30781555.25,30781555.25,30781555.25,30781555.25
121.1013605,159.2744133,4810045,1041579,2977588,1041579,1041579,1041579,1041579,2417732,3296605,1041579,1041579,3532220,1041579,1041579,1041579,4874335,1041579,1041579,4480291,2586281.5,1041579,1041579,1041579,1041579,1041579,1041579,5979612,2872578,1041579,2593222,1041579,2083158,3119086,1041579
121.1014072,172.1926558,1065647,1065647,3891048,1065647,2661554,1065647,1065647,2328406,4108887,1065647,2385552,3045843,1065647,2713829,1065647,2131294,1065647,1065647,1065647,1065647,3302116,1065647,3193580,104606430,1065647,110971520,1065647,1065647,2229335,1065647,1065647,1065647,1065647,2641391
121.1014622,357.9173772,745509.5,43271232,745509.5,745509.5,5007856,745509.5,6198627,6864650,745509.5,745509.5,745509.5,2847922,745509.5,745509.5,745509.5,10471744,745509.5,745509.5,745509.5,745509.5,1491019,108336761,109778185,745509.5,745509.5,22784475,745509.5,8815796,6116852,6983783,745509.5,745509.5,745509.5,745509.5
121.5211981,134.4082002,18572531,5558652.5,3769045,3792352,3187000.5,3400321.5,25536954,2219564,3742250,2912251.333,4742281,5047886.333,2298969,4290778,2558686.667,2514841.5,1365204,2522127,4340871.333,3111751,2277432,10215805.5,682602,682602,18881632,31856836,13599659,8373579.667,6408937.667,5499173.333,5075696.333,3910932.333,4544164,1881423
122.01507,125.080574,3792553.333,1136823,3064037.333,433076,3545840.667,1962366.5,13100327.67,3445136,2045733.333,1911410.667,1475411.5,3975314,433076,1402566,2624562,2882372.5,433076,1344890.5,1483028,866152,3230380,13681782.33,8968509.333,13981677,13654467.5,10365841,16817909.67,5059314.667,4869223,6539479,3375743,3024531.333,3405653,4130451.667
122.025263,223.3850127,4478490,955294,3429810,2700691,3684789,306859.5,306859.5,2086995,2723919.667,5491475,2738542.333,306859.5,1663133,3816252,306859.5,2770663,4279996,3591415.5,613719,306859.5,3309224,2448861,2919112,306859.5,306859.5,306859.5,3664770,306859.5,306859.5,306859.5,306859.5,3267989,3001977,306859.5
122.0273131,132.9935332,3252758.333,2710831,2824095.667,2182593.5,2108949.333,2178528.667,7970101.667,2664288.667,1407846.5,2294332.333,2701892.667,5008842.667,1537832,6053449,2274150.333,3596262,1849363,4645925.5,4015143.667,1420172.667,5756765,2382664,703923.25,703923.25,2744380.333,6543519,10020108,2851604.333,2686064.667,5941889.667,2169508.333,2078554.667,2854232,2627857.333
122.0716377,39.89377944,12249226,10871012.67,9819332.667,9093615.667,9468691.667,9552856,11705934.67,8276116.667,7526563.667,7665327,7669815,5437774.333,5910167.667,5855571.667,6003128.333,5961829,10309677,8822132,9360078.667,6893956.333,6030602.333,5894393,6215349.667,5686767,5509355.333,5117028.333,6734125.333,5464158.667,10121013,7103732,10843290.33,7188326,7235129.667,8208714.333
122.0756181,348.9828128,5632742,4128158,4016400,1316213.5,4356988,1316213.5,5457214,1316213.5,1316213.5,4113972,3334391,4457742,1316213.5,4997703,6642025,6623699,4422839,1316213.5,1316213.5,1316213.5,2632427,3301033,5330206,1316213.5,3842194,1316213.5,1316213.5,1316213.5,1316213.5,1316213.5,1316213.5,3818710,1316213.5,1316213.5
